loyalty_number,total_flights,total_distance,total_points_accumulated,total_points_redeemed,total_dollar_cost_points_redeemed,country,province,city,postal_code,gender,education,salary,marital_status,loyalty_card,enrollment_type,cancellation_year,cancellation_month,salary_bracket
119633,32,44471,44471.0,753,136,Canada,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,53166.0,Married,Aurora,Standard,0.0,0.0,Medium
119634,60,103649,151374.0,0,0,Canada,Saskatchewan,Regina,S1J 3C5,Female,Master,114838.0,Divorced,Star,2018 Promotion,0.0,0.0,High
119837,37,60609,60609.0,1813,326,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
119845,40,41995,41995.0,336,60,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,65690.0,Married,Star,Standard,0.0,0.0,Medium
119997,49,71163,71163.0,1221,220,Canada,Yukon,Whitehorse,Y2K 6R0,Male,Bachelor,50013.0,Divorced,Star,Standard,0.0,0.0,Medium
120046,18,26202,26202.0,1339,241,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,56411.0,Married,Star,Standard,0.0,0.0,Medium
120126,26,45865,45865.0,1010,182,Canada,Ontario,Trenton,K8V 4B2,Male,College,79245.6094087527,Divorced,Aurora,Standard,0.0,0.0,Medium
120140,39,60028,60028.0,1044,188,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,58623.0,Married,Nova,Standard,0.0,0.0,Medium
120192,39,55642,55642.0,1266,228,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,65324.0,Married,Aurora,Standard,0.0,0.0,Medium
120393,38,57003,57003.0,1545,278,Canada,Quebec,Tremblant,H5Y 2S9,Female,High School or Below,80919.0,Single,Star,Standard,0.0,0.0,Medium
120434,23,29858,29858.0,1135,205,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,97949.0,Married,Aurora,Standard,0.0,0.0,Medium
120583,41,63078,63078.0,1302,235,Canada,British Columbia,Vancouver,V1E 4R6,Male,College,79245.6094087527,Single,Aurora,Standard,0.0,0.0,Medium
120613,29,45828,45828.0,1552,279,Canada,Quebec,Hull,J8Y 3Z5,Female,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
120635,0,0,0.0,0,0,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,85848.0,Married,Nova,Standard,2016.0,0.0,Medium
121068,39,50529,50529.0,2050,369,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,74123.0,Divorced,Nova,Standard,0.0,0.0,Medium
121139,35,51947,51947.0,1262,227,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,76456.0,Married,Aurora,Standard,0.0,0.0,Medium
121183,55,79828,79828.0,0,0,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,53016.0,Single,Star,Standard,0.0,0.0,Medium
121236,7,10757,10757.0,1027,185,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,95061.0,Married,Star,Standard,2017.0,0.0,Medium
121469,0,0,0.0,0,0,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,88160.0,Married,Aurora,Standard,2014.0,0.0,Medium
121737,26,42546,42546.0,735,132,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,84551.0,Single,Nova,Standard,0.0,0.0,Medium
121751,9,11918,11918.0,392,71,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,83189.0,Married,Star,Standard,0.0,0.0,Medium
121919,24,36131,36131.0,1007,181,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,74655.0,Married,Nova,Standard,0.0,0.0,Medium
122020,50,72853,72853.0,3969,714,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,56759.0,Divorced,Nova,Standard,0.0,0.0,Medium
122094,26,30818,30818.0,1251,225,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,67059.0,Married,Star,Standard,0.0,0.0,Medium
122545,27,37557,37557.0,921,166,Canada,Ontario,Toronto,P1J 8T7,Female,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
122561,13,20844,20844.0,0,0,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,97537.0,Divorced,Nova,Standard,0.0,0.0,Medium
122797,58,91964,137946.0,0,0,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,59374.0,Divorced,Aurora,2018 Promotion,0.0,0.0,Medium
123060,51,92298,92298.0,423,76,Canada,Ontario,Toronto,P1J 8T7,Male,Doctor,58178.0,Divorced,Nova,Standard,0.0,0.0,Medium
123083,48,68460,68460.0,770,139,Canada,Ontario,Toronto,M2M 6J7,Male,Bachelor,81518.0,Divorced,Star,Standard,0.0,0.0,Medium
123094,24,33723,33723.0,337,61,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,92223.0,Married,Star,Standard,0.0,0.0,Medium
123151,0,0,0.0,0,0,Canada,Saskatchewan,Regina,S1J 3C5,Female,College,79245.6094087527,Married,Nova,Standard,2015.0,0.0,Medium
123344,32,46876,46876.0,2578,463,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,85880.0,Married,Aurora,Standard,0.0,0.0,Medium
123420,43,55878,55878.0,1172,211,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,70946.0,Married,Aurora,Standard,0.0,0.0,Medium
123525,45,69081,69081.0,466,84,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,65997.0,Divorced,Aurora,Standard,0.0,0.0,Medium
123586,30,41264,41264.0,1199,215,Canada,Quebec,Montreal,H2Y 4R4,Male,Bachelor,68785.0,Married,Star,Standard,2018.0,0.0,Medium
123668,56,82828,82828.0,1597,288,Canada,Ontario,Sudbury,M5V 1G5,Male,Doctor,229165.0,Married,Star,Standard,0.0,0.0,High
123702,34,41533,41533.0,910,164,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,64588.0,Single,Star,Standard,0.0,0.0,Medium
123727,21,35043,35043.0,531,96,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,51591.0,Married,Nova,Standard,0.0,0.0,Medium
123773,39,53098,53098.0,363,65,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,85235.0,Married,Nova,Standard,0.0,0.0,Medium
123780,0,0,0.0,0,0,Canada,Nova Scotia,Halifax,B3J 9S2,Male,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
123784,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,77615.0,Married,Star,Standard,0.0,0.0,Medium
123830,3,6805,6805.0,910,164,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,80038.0,Divorced,Star,Standard,0.0,0.0,Medium
123928,0,0,0.0,0,0,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,52589.0,Divorced,Star,Standard,0.0,0.0,Medium
124038,40,66946,66946.0,370,67,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,63970.0,Married,Nova,Standard,0.0,0.0,Medium
124056,31,46566,46566.0,526,95,Canada,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,64417.0,Single,Nova,Standard,0.0,0.0,Medium
124085,25,25270,25270.0,482,87,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,64854.0,Married,Star,Standard,2018.0,0.0,Medium
124088,38,64876,64876.0,0,0,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,75231.0,Single,Nova,Standard,0.0,0.0,Medium
124119,24,35422,35422.0,571,103,Canada,Ontario,Toronto,M2M 7K8,Male,College,79245.6094087527,Married,Star,Standard,0.0,0.0,Medium
124195,21,37848,37848.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,74870.0,Married,Nova,Standard,0.0,0.0,Medium
124351,0,0,0.0,0,0,Canada,Quebec,Hull,J8Y 3Z5,Female,College,79245.6094087527,Single,Star,2018 Promotion,0.0,0.0,Medium
124355,35,50877,50877.0,1219,220,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,70254.0,Married,Nova,Standard,0.0,0.0,Medium
124377,1,1509,1509.0,0,0,Canada,British Columbia,Whistler,V6T 1Y8,Male,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
124536,0,0,0.0,0,0,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,53814.0,Divorced,Nova,Standard,2014.0,0.0,Medium
124678,51,74440,74440.0,304,55,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Doctor,152955.0,Married,Star,Standard,0.0,0.0,High
124987,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,76153.0,Married,Star,Standard,2014.0,0.0,Medium
125059,5,10614,10614.0,0,0,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,58314.0,Single,Nova,Standard,0.0,0.0,Medium
125300,38,57555,57555.0,906,164,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,88198.0,Married,Star,Standard,0.0,0.0,Medium
125493,7,4739,4739.0,0,0,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,54529.0,Married,Star,Standard,0.0,0.0,Medium
125996,31,40231,40231.0,858,154,Canada,British Columbia,Vancouver,V1E 4R6,Female,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
126181,0,0,0.0,0,0,Canada,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,84929.0,Married,Nova,Standard,2016.0,0.0,Medium
126216,41,55958,55958.0,524,94,Canada,Ontario,Toronto,P5S 6R4,Female,Bachelor,77542.0,Married,Star,Standard,0.0,3.0,Medium
126262,46,64955,64955.0,0,0,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,62472.0,Married,Aurora,Standard,0.0,0.0,Medium
126424,29,34157,34157.0,0,0,Canada,Quebec,Montreal,H2Y 2W2,Male,High School or Below,80289.0,Divorced,Nova,Standard,0.0,0.0,Medium
126581,57,93150,93150.0,1564,281,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,64046.0,Married,Aurora,Standard,0.0,0.0,Medium
126665,35,55402,55402.0,2046,368,Canada,British Columbia,Kelowna,V09 2E9,Female,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
127052,0,0,0.0,0,0,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,80656.0,Married,Star,Standard,0.0,0.0,Medium
127127,45,61076,61076.0,0,0,Canada,Quebec,Quebec City,G1B 3L5,Female,High School or Below,74090.0,Married,Star,Standard,0.0,0.0,Medium
127128,27,40583,40583.0,1545,278,Canada,Alberta,Edmonton,T9G 1W3,Female,College,79245.6094087527,Single,Aurora,Standard,0.0,0.0,Medium
127185,37,59999,59999.0,0,0,Canada,Quebec,Montreal,H2Y 2W2,Male,College,79245.6094087527,Divorced,Aurora,Standard,0.0,0.0,Medium
127279,37,47772,47772.0,370,67,Canada,Quebec,Hull,J8Y 3Z5,Female,College,79245.6094087527,Married,Aurora,Standard,0.0,0.0,Medium
127350,42,59965,59965.0,0,0,Canada,Ontario,London,M5B 3E4,Male,High School or Below,51775.0,Divorced,Nova,Standard,0.0,9.0,Medium
127400,29,37546,37546.0,528,95,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
127410,42,51430,51430.0,0,0,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,87747.0,Married,Star,Standard,0.0,0.0,Medium
127645,42,67827,67827.0,1489,269,Canada,British Columbia,Whistler,V6T 1Y8,Male,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
127663,42,78635,78635.0,937,169,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
127827,25,37477,37477.0,1286,231,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,64546.0,Married,Nova,Standard,0.0,0.0,Medium
127946,39,61098,61098.0,1060,191,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,62259.0,Married,Nova,Standard,0.0,0.0,Medium
127966,31,52634,52634.0,0,0,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,79245.6094087527,Divorced,Star,Standard,0.0,0.0,Medium
128007,48,66231,66231.0,1987,358,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,95606.0,Married,Nova,Standard,0.0,0.0,Medium
128032,11,15008,15008.0,1277,230,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,97363.0,Single,Star,Standard,0.0,0.0,Medium
128039,43,61825,61825.0,635,114,Canada,Saskatchewan,Regina,S1J 3C5,Male,Bachelor,94052.0,Married,Star,Standard,0.0,0.0,Medium
128041,36,56745,56745.0,1062,191,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,78617.0,Married,Star,Standard,0.0,0.0,Medium
128156,61,88033,88033.0,1486,268,Canada,Ontario,Toronto,M8Y 4K8,Male,College,79245.6094087527,Married,Star,Standard,0.0,0.0,Medium
128245,3,1935,1935.0,0,0,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,50098.0,Married,Star,Standard,2017.0,0.0,Medium
128280,29,46640,46640.0,613,110,Canada,Ontario,Sudbury,M5V 1G5,Female,Bachelor,63103.0,Married,Star,Standard,0.0,0.0,Medium
128405,0,0,0.0,0,0,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,90194.0,Married,Star,Standard,2016.0,0.0,Medium
128459,46,60406,60406.0,1466,264,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,84015.0,Married,Nova,Standard,0.0,0.0,Medium
128534,33,47122,47122.0,1182,213,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,College,79245.6094087527,Single,Aurora,Standard,0.0,0.0,Medium
128572,7,8624,8624.0,424,76,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,77083.0,Married,Nova,Standard,0.0,0.0,Medium
128749,6,6772,6772.0,463,83,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,50434.0,Married,Nova,Standard,0.0,0.0,Medium
128753,0,0,0.0,0,0,Canada,Ontario,Toronto,P1J 8T7,Female,Doctor,198691.0,Divorced,Star,Standard,0.0,0.0,High
128754,14,20493,20493.0,0,0,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,65462.0,Divorced,Star,Standard,2017.0,0.0,Medium
128950,38,62350,62350.0,1034,186,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,68157.0,Single,Nova,Standard,0.0,0.0,Medium
128975,40,43994,43994.0,426,77,Canada,Ontario,Toronto,P1L 8X8,Male,Bachelor,75663.0,Married,Aurora,Standard,0.0,0.0,Medium
129071,0,0,0.0,0,0,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,57295.0,Single,Aurora,Standard,2016.0,0.0,Medium
129171,11,16535,16535.0,601,108,Canada,Newfoundland,St. John's,A1C 6H9,Male,Master,82940.0,Married,Star,Standard,0.0,8.0,Medium
129409,53,84372,107613.0,0,0,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,64417.0,Single,Nova,2018 Promotion,0.0,0.0,Medium
129434,38,55913,55913.0,374,67,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,94052.0,Married,Nova,Standard,0.0,0.0,Medium
129510,28,37856,37856.0,0,0,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,76837.0,Married,Star,Standard,0.0,0.0,Medium
129533,0,0,0.0,0,0,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,59926.0,Married,Star,2018 Promotion,0.0,0.0,Medium
129817,28,33031,33031.0,0,0,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,53681.0,Married,Star,Standard,0.0,0.0,Medium
129914,35,42033,42033.0,1758,316,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,High School or Below,68180.0,Married,Nova,Standard,0.0,0.0,Medium
130032,17,26686,40029.0,0,0,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Doctor,330419.0,Married,Nova,2018 Promotion,0.0,0.0,High
130179,5,3223,3223.0,0,0,Canada,Quebec,Quebec City,G1B 3L5,Female,College,79245.6094087527,Divorced,Star,Standard,0.0,0.0,Medium
130208,50,69551,69551.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
130217,1,527,527.0,0,0,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,79245.6094087527,Single,Nova,Standard,2017.0,0.0,Medium
130326,30,35021,35021.0,653,118,Canada,Manitoba,Winnipeg,R3R 3T4,Female,College,79245.6094087527,Married,Aurora,Standard,0.0,0.0,Medium
130368,39,60011,60011.0,350,63,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,92859.0,Married,Star,Standard,0.0,0.0,Medium
130419,39,55920,55920.0,1121,202,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,92259.0,Married,Nova,Standard,0.0,0.0,Medium
130439,12,15144,15144.0,0,0,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,84922.0,Married,Star,Standard,2018.0,0.0,Medium
130446,38,63704,95556.0,392,71,Canada,British Columbia,Victoria,V10 6T5,Female,College,79245.6094087527,Married,Star,2018 Promotion,0.0,0.0,Medium
130548,52,68951,68951.0,1032,186,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,50800.0,Divorced,Nova,Standard,0.0,0.0,Medium
130593,37,62794,62794.0,1296,233,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,101680.0,Married,Star,Standard,0.0,0.0,High
130823,31,46444,46444.0,554,100,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,55173.0,Divorced,Star,Standard,0.0,0.0,Medium
131001,42,60126,60126.0,1748,315,Canada,Ontario,Ottawa,K1F 2R2,Male,College,79245.6094087527,Single,Star,Standard,0.0,8.0,Medium
131036,24,37238,37238.0,0,0,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,92516.0,Married,Aurora,Standard,0.0,0.0,Medium
131098,33,44175,44175.0,1064,191,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,54851.0,Married,Nova,Standard,0.0,0.0,Medium
131228,32,45378,45378.0,1154,208,Canada,Nova Scotia,Halifax,B3C 2M8,Male,College,79245.6094087527,Divorced,Nova,Standard,0.0,0.0,Medium
131257,35,63795,63795.0,463,83,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,74882.0,Married,Star,Standard,0.0,0.0,Medium
131342,37,58166,58166.0,1112,200,Canada,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,63015.0,Married,Aurora,Standard,0.0,0.0,Medium
131558,38,64237,64237.0,2067,371,Canada,New Brunswick,Moncton,E1A 2A7,Male,High School or Below,65871.0,Divorced,Star,Standard,0.0,0.0,Medium
131560,33,64288,64288.0,1738,313,Canada,Ontario,Sudbury,M5V 1G5,Female,Bachelor,74027.0,Married,Nova,Standard,0.0,0.0,Medium
131717,0,0,0.0,0,0,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,82977.0,Single,Star,Standard,2016.0,0.0,Medium
131761,34,40046,40046.0,2262,407,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,64042.0,Divorced,Nova,Standard,0.0,0.0,Medium
131772,35,52129,52129.0,512,92,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,47030.0,Married,Nova,Standard,0.0,0.0,Low
131893,43,74516,74516.0,452,81,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,54550.0,Divorced,Nova,Standard,0.0,0.0,Medium
131990,29,39210,39210.0,612,110,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,92766.0,Married,Star,Standard,0.0,0.0,Medium
132209,46,58493,58493.0,0,0,Canada,British Columbia,Kelowna,V09 2E9,Male,Bachelor,78100.0,Married,Nova,Standard,0.0,0.0,Medium
132320,28,48847,48847.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,80720.0,Married,Nova,Standard,0.0,0.0,Medium
132552,20,23804,23804.0,991,178,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,93936.0,Married,Nova,Standard,0.0,0.0,Medium
132563,0,0,0.0,0,0,Canada,Quebec,Tremblant,H5Y 2S9,Male,College,79245.6094087527,Single,Nova,2018 Promotion,0.0,0.0,Medium
132592,39,55935,55935.0,391,70,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,100113.0,Married,Star,Standard,0.0,1.0,High
132756,28,37518,37518.0,704,127,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,75990.0,Married,Nova,Standard,0.0,0.0,Medium
132774,39,60688,60688.0,1095,197,Canada,Quebec,Quebec City,G1B 3L5,Female,Doctor,171815.0,Divorced,Star,Standard,0.0,0.0,High
132884,32,44051,44051.0,2561,462,Canada,Saskatchewan,Regina,S1J 3C5,Female,Bachelor,59537.0,Married,Nova,Standard,0.0,0.0,Medium
133035,26,40536,40536.0,0,0,Canada,Yukon,Whitehorse,Y2K 6R0,Male,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
133066,37,60173,60173.0,0,0,Canada,British Columbia,Vancouver,V1E 4R6,Female,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
133324,93,155877,192978.0,892,161,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,62527.0,Married,Nova,2018 Promotion,0.0,0.0,Medium
133429,48,84099,84099.0,1139,205,Canada,Quebec,Tremblant,H5Y 2S9,Female,Master,100817.0,Married,Star,Standard,0.0,0.0,High
133463,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,75265.0,Divorced,Star,Standard,2015.0,0.0,Medium
133518,38,46286,46286.0,893,161,Canada,Ontario,Toronto,M2M 7K8,Male,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
133732,34,46681,46681.0,0,0,Canada,Ontario,Sudbury,M5V 1G5,Male,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
133821,38,48500,48500.0,1579,285,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,61951.0,Married,Star,Standard,0.0,0.0,Medium
133859,31,34941,34941.0,447,80,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,62681.0,Married,Nova,Standard,0.0,0.0,Medium
134000,4,9048,9048.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,62533.0,Married,Nova,Standard,0.0,0.0,Medium
134012,5,3085,3085.0,0,0,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,84496.0,Single,Star,Standard,0.0,0.0,Medium
134180,21,33747,33747.0,2206,397,Canada,Ontario,Toronto,P5S 6R4,Female,College,79245.6094087527,Married,Star,Standard,0.0,0.0,Medium
134279,12,16236,16236.0,565,102,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,78573.0,Divorced,Star,Standard,0.0,0.0,Medium
134397,29,43260,43260.0,607,109,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,67497.0,Married,Nova,Standard,0.0,0.0,Medium
134760,46,68281,68281.0,0,0,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,76410.0,Single,Nova,Standard,0.0,0.0,Medium
134827,0,0,0.0,0,0,Canada,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,102379.0,Divorced,Nova,Standard,2015.0,0.0,High
134857,29,47268,47268.0,459,83,Canada,Ontario,Toronto,M2M 7K8,Male,Master,100817.0,Married,Star,Standard,0.0,0.0,High
135016,35,44561,44561.0,1924,346,Canada,Ontario,Toronto,P1L 8X8,Male,Bachelor,95040.0,Divorced,Aurora,Standard,0.0,0.0,Medium
135076,37,50221,50221.0,710,128,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,87293.0,Married,Star,Standard,0.0,0.0,Medium
135134,56,52282,78423.0,860,155,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,74726.0,Married,Aurora,2018 Promotion,0.0,0.0,Medium
135250,34,48296,48296.0,734,133,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,88089.0,Married,Star,Standard,0.0,0.0,Medium
135312,39,65660,65660.0,920,166,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,84851.0,Divorced,Aurora,Standard,0.0,0.0,Medium
135382,47,86827,86827.0,3042,547,Canada,Ontario,Toronto,P2T 6G3,Male,College,79245.6094087527,Married,Star,Standard,0.0,0.0,Medium
135421,66,93197,93197.0,959,173,Canada,Nova Scotia,Halifax,B3C 2M8,Female,Bachelor,91156.0,Married,Aurora,Standard,0.0,0.0,Medium
135554,28,47795,47795.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,94584.0,Married,Aurora,Standard,0.0,0.0,Medium
135578,48,86874,86874.0,1981,357,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,80398.0,Married,Aurora,Standard,0.0,0.0,Medium
135808,43,66156,66156.0,349,63,Canada,Ontario,Toronto,P1J 8T7,Female,College,79245.6094087527,Single,Aurora,Standard,0.0,0.0,Medium
135841,47,56723,56723.0,998,180,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,52545.0,Married,Nova,Standard,0.0,0.0,Medium
135977,29,46542,46542.0,940,169,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,68601.0,Married,Star,Standard,0.0,0.0,Medium
136121,39,62251,62251.0,2117,381,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,61984.0,Married,Nova,Standard,0.0,0.0,Medium
136169,51,72972,72972.0,492,89,Canada,Quebec,Montreal,H3T 8L4,Female,Bachelor,78672.0,Married,Nova,Standard,0.0,0.0,Medium
136230,3,6265,6265.0,0,0,Canada,British Columbia,Whistler,V6T 1Y8,Male,High School or Below,53081.0,Married,Aurora,Standard,0.0,0.0,Medium
136334,43,59785,59785.0,0,0,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,80541.0,Married,Star,Standard,0.0,0.0,Medium
136345,0,0,0.0,0,0,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,91001.0,Married,Star,Standard,0.0,0.0,Medium
136464,0,0,0.0,0,0,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,77550.0,Married,Aurora,Standard,0.0,0.0,Medium
136470,33,52303,52303.0,853,154,Canada,Manitoba,Winnipeg,R2C 0M5,Female,College,79245.6094087527,Married,Nova,Standard,2018.0,0.0,Medium
136547,39,62228,62228.0,0,0,Canada,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,92131.0,Married,Star,Standard,0.0,0.0,Medium
136608,22,29791,29791.0,1802,325,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,61850.0,Married,Star,Standard,0.0,0.0,Medium
