loyalty_number,total_flights,total_distance,total_points_accumulated,total_points_redeemed,total_dollar_cost_points_redeemed,country,province,city,postal_code,gender,education,salary,marital_status,loyalty_card,enrollment_type,cancellation_year,cancellation_month,salary_bracket
118675,40,59391,59391.0,0,0,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,53925.0,Married,Nova,Standard,0.0,0.0,Medium
118688,0,0,0.0,0,0,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,55009.0,Married,Star,Standard,2016.0,0.0,Medium
118864,38,52921,52921.0,0,0,Canada,Ontario,Toronto,M2M 7K8,Female,College,79245.6094087527,Married,Star,Standard,0.0,0.0,Medium
119015,14,24228,24228.0,0,0,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,69964.0,Married,Aurora,Standard,0.0,0.0,Medium
119200,31,44595,44595.0,1004,180,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,69835.0,Divorced,Star,Standard,0.0,0.0,Medium
119460,28,37174,37174.0,696,125,Canada,British Columbia,Whistler,V6T 1Y8,Female,Doctor,297762.0,Married,Aurora,Standard,0.0,0.0,High
119638,53,67196,100794.0,0,0,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,79245.6094087527,Single,Nova,2018 Promotion,0.0,0.0,Medium
119690,0,0,0.0,0,0,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,72225.0,Divorced,Star,Standard,0.0,0.0,Medium
119731,42,70209,70209.0,2071,373,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,66055.0,Single,Nova,Standard,0.0,0.0,Medium
119917,0,0,0.0,0,0,Canada,Ontario,Toronto,P1L 8X8,Male,High School or Below,62283.0,Married,Nova,Standard,2015.0,0.0,Medium
120164,48,64048,64048.0,1095,197,Canada,New Brunswick,Fredericton,E3B 2H2,Female,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
120206,0,0,0.0,0,0,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,104968.0,Married,Star,Standard,2016.0,0.0,High
120554,30,51751,51751.0,1733,312,Canada,Quebec,Montreal,H3T 8L4,Male,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
120594,50,75531,75531.0,1609,290,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,62537.0,Married,Star,Standard,0.0,0.0,Medium
120799,22,28399,28399.0,914,165,Canada,Ontario,Thunder Bay,K8T 5M5,Male,College,79245.6094087527,Married,Star,Standard,0.0,0.0,Medium
120868,36,57393,57393.0,930,167,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,73455.0,Divorced,Nova,Standard,0.0,0.0,Medium
121095,40,58553,58553.0,514,93,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,69278.0,Married,Star,Standard,0.0,0.0,Medium
121351,11,14671,19566.0,0,0,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,63228.0,Divorced,Aurora,2018 Promotion,2018.0,0.0,Medium
121410,60,93487,93487.0,1915,344,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,65986.0,Married,Nova,Standard,0.0,0.0,Medium
121605,54,83847,83847.0,414,75,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,56193.0,Single,Star,Standard,0.0,0.0,Medium
121710,44,59199,59199.0,1238,223,Canada,Quebec,Montreal,H3T 8L4,Female,Bachelor,85447.0,Married,Nova,Standard,0.0,0.0,Medium
121856,18,23850,23850.0,0,0,Canada,Saskatchewan,Regina,S6J 3G0,Male,Master,113785.0,Married,Nova,Standard,0.0,0.0,High
121930,3,3672,3672.0,0,0,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,58612.0,Married,Nova,Standard,0.0,0.0,Medium
121935,25,31699,31699.0,411,74,Canada,Yukon,Whitehorse,Y2K 6R0,Female,Doctor,299560.0,Married,Star,Standard,0.0,0.0,High
121999,0,0,0.0,0,0,Canada,Ontario,Ottawa,K1G 4Z0,Female,Bachelor,54894.0,Married,Nova,Standard,2016.0,0.0,Medium
122009,17,27883,27883.0,775,139,Canada,Quebec,Montreal,H2Y 4R4,Male,Bachelor,47536.0,Married,Nova,Standard,0.0,0.0,Low
122049,39,60575,60575.0,757,136,Canada,British Columbia,Victoria,V10 6T5,Female,Master,101393.0,Married,Nova,Standard,0.0,0.0,High
122166,36,55983,55983.0,875,158,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,73218.0,Married,Star,Standard,0.0,0.0,Medium
122173,0,0,0.0,0,0,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,82761.0,Married,Nova,Standard,0.0,0.0,Medium
122206,0,0,0.0,0,0,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,68546.0,Single,Nova,Standard,2015.0,0.0,Medium
122283,28,50647,50647.0,1558,281,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,74727.0,Married,Aurora,Standard,0.0,0.0,Medium
122357,28,44436,44436.0,0,0,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,89345.0,Married,Star,Standard,0.0,0.0,Medium
122456,38,64912,64912.0,777,140,Canada,Alberta,Calgary,T3E 2V9,Male,Bachelor,102601.0,Married,Star,Standard,0.0,0.0,High
122517,4,6476,6476.0,0,0,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,91030.0,Married,Star,Standard,2017.0,0.0,Medium
122519,41,91692,137538.0,733,132,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,49927.0,Married,Star,2018 Promotion,0.0,0.0,Low
122577,33,48523,48523.0,585,105,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,62063.0,Married,Nova,Standard,0.0,0.0,Medium
122685,33,53257,53257.0,795,143,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,78434.0,Married,Nova,Standard,0.0,0.0,Medium
122858,9,12097,12097.0,350,63,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,62259.0,Married,Nova,Standard,0.0,0.0,Medium
122890,41,63795,63795.0,457,82,Canada,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,64760.0,Married,Nova,Standard,0.0,0.0,Medium
122946,28,36462,36462.0,0,0,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,101984.0,Married,Nova,Standard,0.0,0.0,High
122958,59,89490,89490.0,1631,293,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,49512.0,Married,Star,Standard,0.0,0.0,Low
123115,29,27967,27967.0,2398,432,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,78830.0,Married,Star,Standard,0.0,0.0,Medium
123164,38,50607,50607.0,467,84,Canada,British Columbia,Vancouver,V6E 3Z3,Female,College,79245.6094087527,Married,Nova,Standard,0.0,0.0,Medium
123393,32,50142,50142.0,0,0,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,100776.0,Married,Aurora,Standard,0.0,0.0,High
123538,0,0,0.0,0,0,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,62862.0,Married,Star,Standard,2016.0,0.0,Medium
123667,24,29612,29612.0,982,176,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,74522.0,Divorced,Star,Standard,0.0,0.0,Medium
123697,39,46301,46301.0,0,0,Canada,Ontario,Toronto,P1W 1K4,Male,College,79245.6094087527,Married,Nova,Standard,0.0,0.0,Medium
123908,22,39080,39080.0,668,120,Canada,Quebec,Quebec City,G1B 3L5,Male,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
123944,23,38429,38429.0,320,58,Canada,Nova Scotia,Halifax,B3J 9S2,Male,High School or Below,73479.0,Married,Aurora,Standard,0.0,0.0,Medium
124207,6,11027,11027.0,0,0,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,92999.0,Married,Star,Standard,0.0,0.0,Medium
124761,43,70893,70893.0,0,0,Canada,Nova Scotia,Halifax,B3C 2M8,Female,Bachelor,64046.0,Married,Aurora,Standard,0.0,0.0,Medium
124931,0,0,0.0,0,0,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,68956.0,Married,Aurora,Standard,2016.0,0.0,Medium
125068,67,94402,141603.0,433,78,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,19464.0,Married,Star,2018 Promotion,0.0,0.0,Low
125393,41,47264,47264.0,1516,274,Canada,Manitoba,Winnipeg,R3R 3T4,Male,Bachelor,47021.0,Single,Star,Standard,0.0,0.0,Low
125606,0,0,0.0,0,0,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,51166.0,Married,Star,Standard,0.0,0.0,Medium
125919,31,43554,43554.0,525,95,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,73602.0,Married,Nova,Standard,0.0,0.0,Medium
125969,47,86854,86854.0,569,102,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,51476.0,Married,Star,Standard,0.0,0.0,Medium
126097,48,56069,56069.0,2882,519,Canada,Ontario,Toronto,P5S 6R4,Male,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
126100,0,0,0.0,0,0,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Master,121261.0,Divorced,Nova,Standard,2014.0,0.0,High
126148,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V6E 3Z3,Female,College,79245.6094087527,Single,Nova,Standard,2017.0,0.0,Medium
126219,37,44095,44095.0,727,131,Canada,Alberta,Edmonton,T3G 6Y6,Male,College,79245.6094087527,Divorced,Nova,Standard,0.0,0.0,Medium
126239,27,41984,41984.0,1035,187,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,99537.0,Married,Star,Standard,0.0,0.0,Medium
126308,0,0,0.0,0,0,Canada,Manitoba,Winnipeg,R6Y 4T5,Female,Bachelor,92396.0,Married,Aurora,Standard,2017.0,0.0,Medium
126466,38,51080,51080.0,2083,375,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,91817.0,Married,Nova,Standard,0.0,0.0,Medium
126490,36,51217,51217.0,1910,344,Canada,Ontario,Thunder Bay,K8T 5M5,Male,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
126526,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Female,High School or Below,78331.0,Married,Nova,Standard,2015.0,0.0,Medium
127039,49,66643,66643.0,1019,183,Canada,British Columbia,Vancouver,V6E 3Z3,Male,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
127137,46,69880,69880.0,2694,485,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,76396.0,Married,Star,Standard,0.0,0.0,Medium
127241,11,17369,17369.0,0,0,Canada,Ontario,Toronto,M2P 4F6,Female,Bachelor,70418.0,Married,Nova,Standard,0.0,0.0,Medium
127289,30,41431,41431.0,2601,468,Canada,British Columbia,Vancouver,V6E 3Z3,Male,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
127311,31,47100,47100.0,570,103,Canada,Alberta,Edmonton,T3G 6Y6,Male,Bachelor,48636.0,Married,Aurora,Standard,0.0,0.0,Low
127496,4,7124,7124.0,0,0,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,50688.0,Married,Star,Standard,0.0,0.0,Medium
127590,35,55908,55908.0,528,95,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,80927.0,Married,Star,Standard,0.0,0.0,Medium
127725,30,45967,45967.0,330,59,Canada,Ontario,Toronto,P1J 8T7,Male,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
127785,44,64497,64497.0,0,0,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,68641.0,Married,Star,Standard,0.0,0.0,Medium
127882,28,49153,49153.0,993,179,Canada,Ontario,Ottawa,K1F 2R2,Female,College,79245.6094087527,Single,Aurora,Standard,0.0,0.0,Medium
128210,37,47016,47016.0,0,0,Canada,Ontario,Toronto,P1J 8T7,Male,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
128325,33,49065,49065.0,1020,183,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Doctor,166533.0,Married,Nova,Standard,0.0,0.0,High
128467,44,63704,63704.0,4042,729,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,88458.0,Married,Nova,Standard,0.0,0.0,Medium
128475,26,31986,31986.0,1212,218,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,99724.0,Divorced,Aurora,Standard,0.0,0.0,Medium
128587,21,28921,28921.0,1028,185,Canada,Ontario,Toronto,M2M 6J7,Female,Bachelor,80194.0,Married,Nova,Standard,0.0,0.0,Medium
128611,46,56870,56870.0,953,171,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,86483.0,Married,Star,Standard,0.0,0.0,Medium
128615,0,0,0.0,0,0,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,46754.0,Married,Nova,Standard,0.0,0.0,Low
128633,26,43091,43091.0,1994,359,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,56594.0,Single,Nova,Standard,0.0,0.0,Medium
128789,39,64256,64256.0,525,95,Canada,Alberta,Edmonton,T9G 1W3,Female,Master,127574.0,Married,Star,Standard,0.0,0.0,High
129030,51,75189,75189.0,1525,274,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,83990.0,Married,Nova,Standard,0.0,0.0,Medium
129328,0,0,0.0,0,0,Canada,Yukon,Whitehorse,Y2K 6R0,Female,Bachelor,76971.0,Married,Star,Standard,2015.0,0.0,Medium
129343,31,42674,42674.0,379,68,Canada,Yukon,Whitehorse,Y2K 6R0,Female,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
129372,49,69003,69003.0,2905,523,Canada,British Columbia,Vancouver,V6E 3Z3,Female,College,79245.6094087527,Married,Aurora,Standard,0.0,0.0,Medium
129429,54,78613,78613.0,793,143,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
129515,24,35163,35163.0,0,0,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,52302.0,Married,Star,Standard,0.0,0.0,Medium
129555,41,54404,54404.0,2289,411,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,60648.0,Divorced,Star,Standard,0.0,0.0,Medium
129743,0,0,0.0,0,0,Canada,Alberta,Banff,T4V 1D4,Female,Bachelor,104581.0,Single,Star,Standard,2016.0,0.0,High
129827,29,36828,36828.0,720,130,Canada,Ontario,Ottawa,K1F 2R2,Female,Doctor,133881.0,Divorced,Nova,Standard,0.0,0.0,High
129976,35,59668,59668.0,3397,613,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,60295.0,Married,Nova,Standard,0.0,0.0,Medium
130077,24,26277,26277.0,417,75,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,76652.0,Married,Aurora,Standard,0.0,0.0,Medium
130086,42,63960,63960.0,593,107,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,74470.0,Married,Star,Standard,0.0,0.0,Medium
130331,35,51985,51985.0,888,160,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,79207.0,Divorced,Nova,Standard,0.0,0.0,Medium
130497,53,99910,89925.0,0,0,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,61565.0,Married,Nova,2018 Promotion,0.0,0.0,Medium
130953,45,61311,61311.0,1670,301,Canada,Ontario,Toronto,M1R 4K3,Male,Master,72027.0,Single,Star,Standard,0.0,0.0,Medium
131047,61,102905,102905.0,996,179,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,59622.0,Single,Star,Standard,0.0,0.0,Medium
131253,33,55840,55840.0,432,78,Canada,Ontario,Sudbury,M5V 1G5,Male,Bachelor,73796.0,Single,Aurora,Standard,0.0,0.0,Medium
131321,42,67469,67469.0,1228,221,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,52428.0,Married,Aurora,Standard,0.0,0.0,Medium
131463,52,76409,76409.0,0,0,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,55406.0,Married,Star,Standard,0.0,0.0,Medium
131637,0,0,0.0,0,0,Canada,Ontario,Toronto,M1R 4K3,Male,College,79245.6094087527,Single,Nova,Standard,2015.0,0.0,Medium
131673,41,63575,63575.0,1742,313,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,65885.0,Married,Nova,Standard,0.0,0.0,Medium
131680,30,49651,49651.0,476,86,Canada,British Columbia,Victoria,V10 6T5,Male,Master,105487.0,Divorced,Aurora,Standard,0.0,0.0,High
131721,40,47769,47769.0,1022,184,Canada,Ontario,Toronto,M2P 4F6,Female,Bachelor,64701.0,Married,Aurora,Standard,0.0,0.0,Medium
131815,45,67612,67612.0,3982,718,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,89548.0,Married,Star,Standard,0.0,0.0,Medium
131956,11,16572,16572.0,0,0,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,102400.0,Single,Nova,Standard,0.0,0.0,High
131997,31,54337,54337.0,0,0,Canada,Ontario,Toronto,M8Y 4K8,Male,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
132045,32,46018,46018.0,0,0,Canada,Alberta,Banff,T4V 1D4,Male,Bachelor,57706.0,Divorced,Star,Standard,0.0,0.0,Medium
132296,25,32234,32234.0,1517,273,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,58711.0,Divorced,Star,Standard,0.0,0.0,Medium
132319,35,46661,46661.0,849,153,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,64141.0,Married,Aurora,Standard,0.0,0.0,Medium
132337,30,42528,42528.0,0,0,Canada,Ontario,Toronto,M2P 4F6,Female,Bachelor,74825.0,Single,Nova,Standard,0.0,0.0,Medium
132705,45,68124,68124.0,1424,256,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,48636.0,Married,Aurora,Standard,0.0,0.0,Low
132914,34,34282,34282.0,1270,229,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,77701.0,Married,Aurora,Standard,0.0,0.0,Medium
132928,3,2497,2497.0,0,0,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,70881.0,Married,Star,Standard,2017.0,0.0,Medium
132935,46,65880,65880.0,748,135,Canada,Ontario,Ottawa,K1F 2R2,Female,College,79245.6094087527,Single,Nova,Standard,0.0,0.0,Medium
133065,27,40012,40012.0,1275,230,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,48421.0,Married,Aurora,Standard,0.0,0.0,Low
133128,53,83893,117258.0,372,67,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,33784.0,Married,Star,2018 Promotion,0.0,0.0,Low
133608,34,42821,42821.0,544,98,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,78248.0,Divorced,Nova,Standard,0.0,0.0,Medium
133698,37,48193,48193.0,692,125,Canada,Saskatchewan,Regina,S1J 3C5,Female,Bachelor,75318.0,Divorced,Star,Standard,0.0,0.0,Medium
133730,35,47173,47173.0,1441,259,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,86484.0,Married,Star,Standard,0.0,0.0,Medium
133956,66,93189,110637.0,0,0,Canada,Manitoba,Winnipeg,R2C 0M5,Female,High School or Below,73861.0,Married,Nova,2018 Promotion,0.0,0.0,Medium
134085,42,79636,79636.0,2114,381,Canada,British Columbia,Whistler,V6T 1Y8,Female,High School or Below,58431.0,Married,Star,Standard,0.0,0.0,Medium
134148,24,31885,31885.0,591,106,Canada,Quebec,Montreal,H2Y 4R4,Male,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
134202,27,35817,35817.0,2110,380,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,75827.0,Married,Star,Standard,0.0,0.0,Medium
134241,46,76500,76500.0,1006,181,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,85360.0,Single,Star,Standard,0.0,0.0,Medium
134273,42,57454,57454.0,994,179,Canada,Ontario,Sudbury,M5V 1G5,Female,High School or Below,65565.0,Married,Star,Standard,0.0,0.0,Medium
134470,32,41928,41928.0,0,0,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,59377.0,Married,Nova,Standard,0.0,5.0,Medium
134717,23,35884,53826.0,705,127,Canada,Alberta,Edmonton,T9G 1W3,Male,College,79245.6094087527,Single,Star,2018 Promotion,0.0,0.0,Medium
134738,40,49287,49287.0,1281,230,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,91435.0,Married,Nova,Standard,0.0,0.0,Medium
134847,4,7626,7626.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,77331.0,Married,Star,Standard,0.0,9.0,Medium
135257,33,59305,65616.0,0,0,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,51362.0,Single,Nova,2018 Promotion,0.0,0.0,Medium
135279,20,26816,26816.0,816,147,Canada,Ontario,Toronto,P5S 6R4,Male,College,79245.6094087527,Married,Nova,Standard,0.0,0.0,Medium
135381,36,55884,55884.0,1190,214,Canada,New Brunswick,Moncton,E1A 2A7,Male,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
135392,51,81754,81754.0,511,92,Canada,Alberta,Edmonton,T3G 6Y6,Male,Master,97497.0,Divorced,Star,Standard,0.0,0.0,Medium
135574,23,38001,38001.0,0,0,Canada,Nova Scotia,Halifax,B3J 9S2,Male,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
135635,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V1E 4R6,Female,College,79245.6094087527,Married,Star,Standard,2015.0,0.0,Medium
135872,2,4006,4006.0,0,0,Canada,Ontario,Toronto,M2M 7K8,Male,High School or Below,59334.0,Divorced,Aurora,Standard,2017.0,0.0,Medium
135878,26,35462,35462.0,570,103,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,76159.0,Married,Star,Standard,2018.0,0.0,Medium
136020,43,66302,66302.0,553,100,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,63871.0,Married,Nova,Standard,0.0,0.0,Medium
136022,50,79235,79235.0,1681,303,Canada,Quebec,Montreal,H3T 8L4,Female,Bachelor,78830.0,Married,Star,Standard,0.0,0.0,Medium
136049,10,15634,15634.0,1473,265,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,60917.0,Married,Nova,Standard,0.0,0.0,Medium
136065,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,83015.0,Married,Star,Standard,0.0,0.0,Medium
136089,29,39230,39230.0,1001,180,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,47595.0,Married,Nova,Standard,0.0,0.0,Low
136106,46,58579,58579.0,1476,265,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,48333.0,Married,Aurora,Standard,0.0,0.0,Low
136232,36,62116,62116.0,1303,235,Canada,Ontario,Ottawa,K1F 2R2,Male,College,79245.6094087527,Divorced,Nova,Standard,0.0,0.0,Medium
136430,33,53284,53284.0,1718,309,Canada,Ontario,Toronto,M2P 4F6,Male,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
136473,48,70599,105069.0,556,100,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,29528.0,Married,Aurora,2018 Promotion,0.0,0.0,Low
136516,53,88132,88132.0,922,166,Canada,Manitoba,Winnipeg,R2C 0M5,Female,High School or Below,64811.0,Married,Nova,Standard,0.0,0.0,Medium
136637,45,64732,64732.0,991,178,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,103122.0,Single,Nova,Standard,0.0,0.0,High
136715,31,54213,54213.0,1351,243,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,103379.0,Single,Star,Standard,0.0,0.0,High
136879,19,23807,23807.0,638,115,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,70124.0,Married,Star,Standard,2018.0,0.0,Medium
136906,50,59148,59148.0,428,77,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,54104.0,Married,Star,Standard,0.0,0.0,Medium
137106,25,25178,25178.0,849,152,Canada,British Columbia,Vancouver,V1E 4R6,Male,College,79245.6094087527,Married,Star,Standard,0.0,0.0,Medium
137161,58,85986,128979.0,0,0,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,64526.0,Single,Star,2018 Promotion,0.0,0.0,Medium
137209,7,14366,14366.0,0,0,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,68626.0,Single,Nova,Standard,0.0,0.0,Medium
137227,31,56564,56564.0,1102,198,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,53269.0,Single,Star,Standard,0.0,0.0,Medium
137251,3,5286,5286.0,547,98,Canada,Quebec,Tremblant,H5Y 2S9,Female,College,79245.6094087527,Single,Aurora,Standard,0.0,0.0,Medium
137383,0,0,0.0,0,0,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,72615.0,Single,Star,Standard,2015.0,0.0,Medium
137751,29,41748,41748.0,1085,195,Canada,Manitoba,Winnipeg,R6Y 4T5,Male,Bachelor,67475.0,Divorced,Star,Standard,0.0,0.0,Medium
137850,42,61313,61313.0,497,89,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,99788.0,Married,Aurora,Standard,0.0,0.0,Medium
137858,21,44913,44913.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,79245.6094087527,Single,Nova,Standard,2018.0,0.0,Medium
137968,23,32294,32294.0,1082,195,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,79106.0,Married,Aurora,Standard,0.0,0.0,Medium
137973,22,37635,37635.0,1110,200,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,48464.0,Married,Star,Standard,0.0,0.0,Low
137985,30,42638,42638.0,1000,180,Canada,British Columbia,Whistler,V6T 1Y8,Male,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
137999,41,55062,55062.0,594,107,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,70787.0,Single,Aurora,Standard,0.0,0.0,Medium
138025,13,16987,16987.0,0,0,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,57870.0,Married,Aurora,Standard,2017.0,0.0,Medium
138653,5,10164,10164.0,0,0,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,52985.0,Married,Nova,Standard,0.0,0.0,Medium
138810,18,18634,18634.0,0,0,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,64791.0,Single,Star,Standard,0.0,0.0,Medium
138853,16,23561,23561.0,500,90,Canada,Nova Scotia,Halifax,B3C 2M8,Male,College,79245.6094087527,Single,Star,Standard,0.0,0.0,Medium
